ticker,industry_code,is_financial,is_reit,company_name
047810,31311,0,0,한국항공우주
047820,59114,0,0,초록뱀미디어
047920,70111,0,0,HLB제약
048410,204,0,0,현대바이오
048430,281,0,0,유라테크
048470,467,0,0,대동스틸
048530,211,0,0,인트론바이오
048550,713,0,0,SM C&C
048770,29142,0,0,TPC로보틱스
048830,20202,0,0,엔피케이
048870,271,0,0,시너지이노베이션
048910,467,0,0,대원미디어
049070,2642,0,0,인탑스
049080,262,0,0,기가레인
049120,26211,0,0,파인디앤씨
049180,211,0,0,셀루메드
049430,27219,0,0,코메론
049470,582,0,0,비트플래닛
049480,62021,0,0,오픈베이스
049520,2629,0,0,유아이엘
049550,20413,0,0,잉크테크
049630,27309,0,0,재영솔루텍
049720,75993,0,0,고려신용정보
049800,292,0,0,우진플라임
049830,259,0,0,승일
049950,29271,0,0,미래컴퍼니
049960,211,0,0,쎌바이오텍
050090,713,0,0,비케이홀딩스
050110,262,0,0,캠시스
050120,46419,0,0,ES큐브
050760,222,0,0,에스폴리텍
050860,29210,0,0,아세아텍
050890,2642,0,0,쏠리드
050960,582,0,0,수산아이앤티
051160,58221,0,0,지어소프트
051360,265,0,0,토비스
051370,2622,0,0,인터플렉스
051380,46510,0,0,피씨디렉트
051390,468,0,0,YW
051490,292,0,0,나라엠앤디
051500,4632,0,0,CJ프레시웨이
051600,42311,0,0,한전KPS
051630,22214,0,0,진양화학
051780,472,0,0,큐로홀딩스
051900,20422,0,0,LG생활건강
051910,20111,0,0,LG화학
051980,264,0,0,중앙첨단소재
052020,465,0,0,에스티큐브
052220,603,0,0,iMBC
052260,204,0,0,현대바이오랜드
052300,468,0,0,오션인더블유
052330,26519,0,0,코텍
052400,58221,0,0,코나아이
052420,222,0,0,오성첨단소재
052460,620,0,0,아이크래프트
052600,61299,0,0,한네트
052690,72129,0,0,한전기술
052710,2629,0,0,아모텍
052770,582,0,0,아이톡시
052790,5821,0,0,액토즈소프트
052860,2611,0,0,아이앤씨
052900,2224,0,0,KX하이텍
052960,452,0,0,태양3C
053030,212,0,0,바이넥스
053050,35200,0,0,지에스이
053060,303,0,0,세동
053080,291,0,0,케이엔솔
053160,28123,0,0,프리엠스
053210,60229,0,0,케이티스카이라이프
053260,2419,0,0,금강철강
053270,303,0,0,구영테크
053280,4791,0,0,예스24
053290,5811,0,0,NE능률
053300,58221,0,0,한국정보인증
053350,58221,0,0,이니텍
053450,273,0,0,세코닉스
053580,582,0,0,웹케시
053610,29271,0,0,프로텍
053620,25991,0,0,태양
053690,72111,0,0,한미글로벌
053700,303,0,0,삼보모터스
053800,58221,0,0,안랩
053950,212,0,0,경남제약
053980,582,0,0,오상자이엘
054040,2629,0,0,한국컴퓨터
054050,01123,0,0,NH농우바이오
054090,339,0,0,삼진엘앤디
054180,31114,0,0,메디콕스
054210,262,0,0,이랜텍
054220,28123,0,0,비츠로시스
054300,29169,0,0,팬스타엔터프라이즈
054410,474,0,0,케이피티유
054450,2611,0,0,텔레칩스
054540,2511,0,0,삼영엠텍
054620,64992,0,0,APS
054670,212,0,0,대한뉴팜
054780,59130,0,0,키이스트
054800,71600,0,0,아이디스홀딩스
054920,58221,0,0,한컴위드
054930,72111,0,0,유신
054940,424,0,0,엑사이엔씨
054950,29192,0,0,제이브이엠
055490,2229,0,0,테이팩스
055550,64992,1,0,신한지주
056080,292,0,0,유진로봇
056090,27192,0,0,시지메드텍
056190,292,0,0,SFA
056360,26410,0,0,코위버
056700,2229,0,0,신화인터텍
056730,411,0,0,CNT85
057030,857,0,0,YBM넷
057050,47919,0,0,현대홈쇼핑
057540,272,0,0,옴니시스템
057680,58222,0,0,티사이언티픽
058110,271,0,0,멕아이씨에스
058400,60210,0,0,KNN
058430,2419,0,0,포스코스틸리온
058450,591,0,0,한주에이알티
058470,2629,0,0,리노공업
058610,28111,0,0,에스피지
058630,5821,0,0,엠게임
058650,241,0,0,세아홀딩스
058730,25112,0,0,다스코
058820,212,0,0,CMG제약
058850,63991,0,0,KTcs
058860,63991,0,0,KTis
058970,582,0,0,엠로
059090,261,0,0,미코
059100,26211,0,0,아이컴포넌트
059120,2611,0,0,아진엑스텍
059180,264,0,0,엔더블유시
059210,213,0,0,메타바이오메드
059270,259,0,0,해성에어로보틱스
060150,38230,0,0,인선이엔티
060230,204,0,0,제이케이시냅스
060240,311,0,0,스타코링크
060250,661,1,0,NHN KCP
060260,22211,0,0,뉴보텍
060280,47812,0,0,큐렉소
060310,272,0,0,3S
060370,423,0,0,LS마린솔루션
060380,241,0,0,동양에스텍
060480,24221,0,0,국일신동
060540,27215,0,0,에스에이티
060560,467,0,0,HC홈센타
060570,603,0,0,드림어스컴퍼니
060590,212,0,0,씨티씨바이오
060720,2629,0,0,KH바텍
060850,58221,0,0,영림원소프트랩
060900,351,0,0,에이전트AI
060980,64992,0,0,HL홀딩스
061040,2642,0,0,알에프텍
061090,26429,0,0,세나테크놀로지
061250,212,0,0,화일약품
061970,2612,0,0,LB세미콘
062040,28112,0,0,산일전기
062970,26410,0,0,한국첨단소재
063080,582,0,0,컴투스홀딩스
063160,212,0,0,종근당바이오
063170,461,0,0,서울옥션
063440,182,0,0,SM Life Design
063570,759,0,0,NICE인프라
063760,27212,0,0,이엘피
064090,468,0,0,인크레더블버즈
064240,467,0,0,홈캐스트
064260,582,0,0,다날
064290,292,0,0,인텍플러스
064350,31910,0,0,현대로템
064400,62021,0,0,LG씨엔에스
064480,58221,0,0,브리지텍
064520,2612,0,0,테크엘
064550,213,0,0,바이오니아
064760,23999,0,0,티씨케이
064800,474,0,0,포니링크
064820,31114,0,0,케이프
064850,639,0,0,에프앤가이드
064960,303,0,0,SNT모티브
065060,141,0,0,지엔코
065130,29272,0,0,탑엔지니어링
065150,463,0,0,대산F&B
065170,463,0,0,비엘팜텍
065350,28519,0,0,신성델타테크
065370,58221,0,0,위세아이텍
065420,204,0,0,에스아이리소스
065440,58221,0,0,이루온
065450,27211,0,0,빅텍
065500,303,0,0,오리엔트정공
065510,27199,0,0,휴비츠
065530,61299,0,0,와이어블
065570,26429,0,0,삼영이엔씨
065650,465,0,0,하이퍼코퍼레이션
065660,467,0,0,안트로젠
065680,2629,0,0,우주일렉트로
065690,221,0,0,파커스
065710,28123,0,0,서호전기
065770,2642,0,0,CS
065950,13219,0,0,웰크론
066130,28519,0,0,하츠
066310,2612,0,0,큐에스아이
066360,10121,0,0,체리부로
066410,612,0,0,버킷스튜디오
066430,467,0,0,아이로보틱스
066570,264,0,0,LG전자
066590,303,0,0,스모트로닉
066620,424,0,0,국보디자인
066670,681,0,0,디티씨
066700,212,0,0,테라젠이텍스
066790,60222,0,0,씨씨에스
066830,204,0,0,제노텍
066900,2622,0,0,디에이피
066910,467,0,0,손오공
066970,28202,0,0,엘앤에프
066980,721,0,0,한성크린텍
067000,5821,0,0,조이시티
067010,620,0,0,이씨에스
067080,212,0,0,대화제약
067160,582,0,0,SOOP
067170,304,0,0,오텍
067280,85650,0,0,멀티캠퍼스
067290,212,0,0,JW신약
067310,2611,0,0,하나마이크론
067370,212,0,0,선바이오
067390,31322,0,0,아스트
067570,30320,0,0,엔브이에이치코리아
067630,213,0,0,HLB생명과학
067730,62090,0,0,로지시스
067770,26211,0,0,세진티에스
067830,47111,0,0,세이브존I&C
067900,38220,0,0,와이엔텍
067920,639,0,0,이글루
067990,451,0,0,도이치모터스
068050,59114,0,0,팬엔터테인먼트
068100,291,0,0,케이웨더
068240,2811,0,0,다원시스
068270,21100,0,0,셀트리온
068290,5811,0,0,삼성출판사
068330,29171,0,0,일신바이오
068760,212,0,0,셀트리온제약
068790,292,0,0,DMS
068930,855,0,0,디지털대성
068940,26293,0,0,셀피글로벌
069080,5821,0,0,웹젠
069140,25112,0,0,누리플랜
069260,2049,0,0,티케이지휴켐스
069330,26211,0,0,유아이디
069410,58221,0,0,엔텔스
069460,24222,0,0,대호에이엘
069510,26529,0,0,에스텍
069540,264,0,0,빛과전자
069620,212,0,0,대웅제약
069640,4741,0,0,한세엠케이
069730,24123,0,0,DSR제강
069920,479,0,0,엑시온그룹
069960,47111,0,0,현대백화점
070300,58222,0,0,엑스큐어
070590,62010,0,0,인티큐브
070960,55103,0,0,모나용평
071050,64992,1,0,한국금융지주
071090,2413,0,0,하이스틸
071200,582,0,0,인피니트헬스케어
071280,292,0,0,로체시스템즈
071320,35300,0,0,지역난방공사
071670,29293,0,0,에이테크솔루션
071840,47320,0,0,롯데하이마트
071850,303,0,0,캐스텍코리아
071950,320,0,0,코아스
071970,29119,0,0,HD현대마린엔진
072020,211,0,0,중앙백신
072130,631,0,0,유엔젤
072470,303,0,0,우리산업홀딩스
072710,64992,0,0,농심홀딩스
072770,620,0,0,멤레이비티
072870,581,0,0,메가스터디
072950,262,0,0,빛샘전자
072990,72911,0,0,에이치시티
073010,29111,0,0,케이에스피
073110,262,0,0,엘엠에스
073190,32091,0,0,듀오백
073240,221,0,0,금호타이어
073490,2642,0,0,LIG아큐버
073540,2642,0,0,에프알텍
073560,101,0,0,우리손에프앤지
073570,339,0,0,리튬포어스
073640,25929,0,0,테라사이언스
074430,211,0,0,아미노로직스
074600,2312,0,0,원익QnC
074610,29193,0,0,이엔플러스
075130,620,0,0,플랜티넷
075180,303,0,0,새론오토모티브
075580,31114,0,0,세진중공업
075970,239,0,0,동국알앤에스
076080,411,0,0,웰크론한텍
076340,421,0,0,지에이이노더스
076610,273,0,0,해성옵틱스
077360,261,0,0,덕산하이메탈
077500,4659,0,0,유니퀘스트
077970,29111,0,0,STX엔진
078000,631,0,0,텔코웨어
078020,66121,1,0,LS증권
078070,64992,0,0,유비쿼스홀딩스
078130,179,0,0,국일제지
078140,212,0,0,대봉엘에스
078150,29272,0,0,HB테크놀러지
078160,211,0,0,메디포스트
078340,5821,0,0,컴투스
078350,2611,0,0,한양디지텍
078520,20423,0,0,에이블씨엔씨
078590,303,0,0,휴림에이텍
078600,2629,0,0,대주전자재료
078860,591,0,0,아이오케이이엔엠
078890,264,0,0,가온그룹
078930,64992,0,0,GS
079000,22222,0,0,와토스코리아
079160,59141,0,0,CJ CGV
079170,24229,0,0,한창산업
079190,26422,0,0,케스피온
079370,29271,0,0,제우스
079430,32029,0,0,현대리바트
079550,25200,0,0,LIG디펜스앤에어로스페이스
079650,23322,0,0,서산
079810,289,0,0,APS이노베이션
079900,292,0,0,전진건설로봇
079940,58221,0,0,가비아
079950,29272,0,0,인베니아
079960,2811,0,0,동양이엔피
079970,58221,0,0,투비소프트
079980,20501,0,0,휴비스
080010,4610,0,0,이상네트웍스
080160,75210,0,0,모두투어
080220,2611,0,0,제주반도체
080420,474,0,0,모다이노칩
080470,303,0,0,성창오토텍
080520,2612,0,0,오디텍
080530,204,0,0,코디
080580,262,0,0,오킨스전자
080720,212,0,0,한국유니온제약
081000,204,0,0,일진다이아
081150,242,0,0,티플랙스
081180,291,0,0,쎄크
081580,2642,0,0,성우전자
081660,464,0,0,미스토홀딩스
082210,273,0,0,옵트론텍
082270,29271,0,0,젬백스
082640,65110,1,0,동양생명
082660,204,0,0,코스나인
082740,29111,0,0,한화엔진
082800,212,0,0,비보존 제약
082850,108,0,0,우리바이오
082920,28201,0,0,비츠로셀
083310,29271,0,0,엘오티베큠
083420,20421,0,0,그린케미칼
083450,29271,0,0,GST
083470,201,0,0,이엠앤아이
083500,29272,0,0,에프엔에스테크
083550,139,0,0,케이엠
083640,468,0,0,인콘
083650,29176,0,0,비에이치아이
083660,204,0,0,CSA 코스믹
083790,70113,0,0,CG인바이츠
083930,29272,0,0,아바코
084010,2411,0,0,대한제강
084110,212,0,0,휴온스글로벌
084180,29169,0,0,수성웹툰
084370,29271,0,0,유진테크
084440,582,0,0,유비온
084650,70113,0,0,랩지노믹스
084670,49220,0,0,동양고속
084680,331,0,0,이월드
084690,64992,0,0,대상홀딩스
084730,264,0,0,팅크웨어
084850,2629,0,0,아이티엠반도체
084870,141,0,0,티비에이치글로벌
084990,70113,0,0,헬릭스미스
085310,2512,0,0,엔케이
085620,65110,1,0,미래에셋생명
085660,211,0,0,차바이오텍
085670,2622,0,0,뉴프렉스
085810,58222,0,0,알티캐스트
085910,303,0,0,네오티스
086040,70113,0,0,바이오톡스텍
086060,462,0,0,진바이오텍
086220,108,0,0,광동헬스바이오
086280,5299,0,0,현대글로비스
086390,29271,0,0,유니테스트
086450,212,0,0,동국제약
086520,64992,0,0,에코프로
086670,29133,0,0,비엠티
086710,20499,0,0,선진뷰티사이언스
086790,64992,1,0,하나금융지주
086820,211,0,0,바이오솔루션
086890,213,0,0,이수앱지스
086900,211,0,0,메디톡스
086960,58221,0,0,MDS테크
086980,59130,0,0,쇼박스
087010,211,0,0,펩트론
087260,582,0,0,모바일어플라이언스
087600,2629,0,0,픽셀플러스
088130,292,0,0,동아엘텍
088260,68112,0,1,이리츠코크렙
088280,26129,0,0,쏘닉스
088290,303,0,0,이원컴포텍
088340,58221,0,0,유라클
088350,65110,1,0,한화생명
088390,319,0,0,이녹스
088790,467,0,0,진도
088800,2642,0,0,에이스테크
088910,10121,0,0,동우팜투테이블
088980,64201,0,0,맥쿼리인프라
089010,204,0,0,켐트로닉스
089030,29271,0,0,테크윙
089140,292,0,0,넥스턴앤롤코리아
089150,62021,0,0,케이씨티
089230,639,0,0,THE E&M
089470,204,0,0,HDC현대EP
089590,511,0,0,제주항공
089600,71310,0,0,KT나스미디어
089790,29271,0,0,제이티
089850,58221,0,0,유비벨록스
089860,76110,0,0,롯데렌탈
089890,29271,0,0,코세스
089970,29271,0,0,브이엠
089980,222,0,0,상아프론테크
090080,303,0,0,평화산업
090150,303,0,0,아이윈
090350,20411,0,0,노루페인트
090360,29280,0,0,로보스타
090370,141,0,0,메타랩스
090410,25112,0,0,덕신이피씨
090430,20423,0,0,아모레퍼시픽
090460,2622,0,0,비에이치
090470,29271,0,0,제이스로보틱스
090710,29280,0,0,휴림로봇
090850,58222,0,0,현대이지웰
091120,262,0,0,이엠텍
091340,2629,0,0,S&K폴리텍
091440,26410,0,0,한울소재과학
091580,28202,0,0,상신이디피
091590,411,0,0,남화토건
091700,2629,0,0,파트론
091810,511,0,0,트리니티항공
091970,2229,0,0,LSK아이로봇
092040,108,0,0,아미코젠
092070,2049,0,0,디엔에프
092130,63991,0,0,이크레더블
092190,2612,0,0,서울바이오시스
092200,303,0,0,디아이씨
092220,2612,0,0,KEC
092230,201,0,0,KPX홀딩스
092300,2622,0,0,현우산업
092440,29293,0,0,기신정기
092460,31114,0,0,한라IMS
092590,2611,0,0,럭스피아
092600,2611,0,0,앤씨앤
092730,20423,0,0,네오팜
092780,301,0,0,DYP
092790,2419,0,0,넥스틸
092870,29271,0,0,엑시콘
093050,14111,0,0,LF
093190,263,0,0,빅솔론
093240,14112,0,0,형지엘리트
093320,63112,0,0,케이아이엔엑스
093370,20129,0,0,후성
093380,259,0,0,풍강
093510,30399,0,0,엔지브이아이
093520,4659,0,0,매커스
093640,2611,0,0,케이알엠
093920,2642,0,0,서원인텍
094170,2611,0,0,동운아나텍
094280,759,0,0,효성 ITX
094360,261,0,0,칩스앤미디어
094480,58221,0,0,갤럭시아머니트리
094800,642,0,0,맵스리얼티
094820,423,0,0,일진파워
094840,264,0,0,슈프리마에이치큐
094850,752,0,0,참좋은여행
094860,58221,0,0,네오리진
094940,263,0,0,푸른로보틱스
094970,2629,0,0,제이엠티
095190,259,0,0,신화프리텍
095270,272,0,0,웨이브일렉트로
095340,465,0,0,ISC
095500,2229,0,0,미래나노텍
095570,76320,0,0,AJ네트웍스
095610,29271,0,0,테스
095660,5821,0,0,네오위즈
095700,70113,0,0,제넥신
095720,85120,0,0,웅진씽크빅
095910,2811,0,0,에스에너지
096240,855,0,0,크레버스
096250,58221,0,0,와이즈넛
096350,251,0,0,대창솔루션
096530,2130,0,0,씨젠
096610,2612,0,0,알에프세미
096630,26422,0,0,에스코넥
096690,26329,0,0,에이루트
096760,64992,0,0,JW홀딩스
096770,192,0,0,SK이노베이션
096870,2611,0,0,엘디티
097230,41221,0,0,HJ중공업
097520,26519,0,0,엠씨넥스
097780,303,0,0,에코볼트
097800,2612,0,0,윈팩
097870,2031,0,0,효성오앤비
097950,108,0,0,CJ제일제당
098070,251,0,0,한텍
098120,2629,0,0,마이크로컨텍솔
098460,29271,0,0,고영
098660,1419,0,0,에스티오
099190,27112,0,0,아이센스
099220,4659,0,0,SDN
099320,3131,0,0,쎄트렉아이
099390,58221,0,0,브레인즈컴퍼니
099410,31114,0,0,동방선기
099430,211,0,0,바이오플러스
099440,29221,0,0,스맥
099520,26519,0,0,DGI
099750,58222,0,0,이지케어텍
100030,58222,0,0,인지소프트
100090,2413,0,0,SK오션플랜트
100120,27199,0,0,뷰웍스
100130,2511,0,0,동국S&C
100220,5811,0,0,비상교육
100250,222,0,0,진양홀딩스
100590,2642,0,0,머큐리
100660,29142,0,0,서암기계공업
100700,213,0,0,세운메디칼
100790,649,1,0,미래에셋벤처투자
100840,29176,0,0,SNT에너지
101000,292,0,0,KS인더스트리
101140,46510,0,0,인바이오젠
101160,262,0,0,월덱스
101170,29142,0,0,우림피티에스
101240,20131,0,0,씨큐브
101330,2642,0,0,모베이스
101360,282,0,0,에코앤드림
101400,2611,0,0,엔시트론
101490,2629,0,0,에스앤에스텍
101530,108,0,0,해태제과식품
101670,2511,0,0,하이드로리튬
101680,29223,0,0,한국정밀기계
101730,5821,0,0,위메이드맥스
101930,31114,0,0,인화정공
101970,2512,0,0,우양에이치씨
102120,2612,0,0,어보브반도체
102260,20202,0,0,동성케미컬
102370,4610,0,0,케이옥션
102460,212,0,0,이연제약
102710,2049,0,0,이엔에프테크놀로지
102940,2110,0,0,코오롱생명과학
102950,262,0,0,아하
103140,242,0,0,풍산
103230,29111,0,0,에스앤더블류
103590,2830,0,0,일진전기
103660,204,0,0,씨앗
103840,103,0,0,우양
104040,30399,0,0,디에스엠
104200,639,0,0,NHN벅스
104460,29163,0,0,디와이피엔에프
104480,20501,0,0,티케이케미칼
104540,27112,0,0,코렌텍
104620,75210,0,0,노랑풍선
104700,2411,0,0,한국철강
104830,20121,0,0,원익머트리얼즈
105330,303,0,0,케이엔더블유
105550,2629,0,0,엣지파운드리
105560,64992,1,0,KB금융
105630,14199,0,0,한세실업
105740,29133,0,0,디케이락
105760,291,0,0,포스뱅크
105840,27216,0,0,우진
106080,2629,0,0,케이이엠텍
106190,211,0,0,하이텍팜
106240,28410,0,0,파인테크닉스
107590,649,0,0,미원홀딩스
107600,2049,0,0,새빗켐
107640,281,0,0,한중엔시에스
108230,292,0,0,톱텍
108320,2612,0,0,LX세미콘
108380,31114,0,0,대양전기공업
108490,29299,0,0,로보티즈
108670,2222,0,0,LX하우시스
108860,5822,0,0,셀바스AI
109070,264,0,0,주성코퍼레이션
109080,26410,0,0,옵티시스
109610,25112,0,0,에스와이
109670,14199,0,0,씨싸이트
109740,29272,0,0,디에스케이
109820,70113,0,0,진매트릭스
109860,24312,0,0,동일금속
109960,467,0,0,앱토크롬
110020,2049,0,0,전진바이오팜
110790,1419,0,0,크리스에프앤씨
110990,29272,0,0,디아이티
111110,14199,0,0,호전실업
111380,151,0,0,동인기연
111710,91121,0,0,남화산업
111770,46800,0,0,영원무역
112040,5821,0,0,위메이드
112190,412,0,0,KC산업
112290,20491,0,0,와이씨켐
112610,2511,0,0,씨에스윈드
113810,303,0,0,디젠스
114090,91249,0,0,GKL
114190,289,0,0,강원에너지
114450,211,0,0,그린생명과학
114630,20501,0,0,폴라리스우노
114810,2927,0,0,한솔아이원스
114840,204,0,0,아이패밀리에스씨
114920,2413,0,0,대주이엔티
115160,465,0,0,휴맥스
115180,70113,0,0,큐리언트
115310,61299,0,0,인포바인
115440,2641,0,0,우리넷
115450,467,0,0,HLB테라퓨틱스
115480,27112,0,0,씨유메디칼
115500,62021,0,0,케이씨에스
115530,262,0,0,씨엔플러스
115570,2221,0,0,스타플렉스
115610,2611,0,0,이미지스
116100,30320,0,0,태양기계
117580,35200,0,0,대성에너지
117670,2611,0,0,알파칩스
117730,29271,0,0,티로보틱스
118000,4659,0,0,메타케어
118990,303,0,0,모트렉스
119500,259,0,0,포메탈
119610,271,0,0,인터로조
119650,291,0,0,KC코트렐
119830,739,0,0,아이텍
119850,28111,0,0,지엔씨에너지
120030,2599,0,0,조선선재
120110,205,0,0,코오롱인더
120240,201,0,0,대정화금
121060,620,0,0,유니포인트
121440,461,0,0,골프존홀딩스
121600,2049,0,0,나노신소재
121800,26421,0,0,비덴트
121850,222,0,0,코이즈
121890,2629,0,0,에스디시스템
122310,27111,0,0,제노레이
122350,303,0,0,삼기
122450,60221,0,0,KX
122640,29271,0,0,예스티
122690,303,0,0,서진오토모티브
122830,582,0,0,원포유
122870,59201,0,0,와이지엔터테인먼트
122900,46800,0,0,아이마켓코리아
122990,2629,0,0,와이솔
123010,262,0,0,알엔티엑스
123040,303,0,0,엠에스오토텍
123330,204,0,0,제닉
123410,303,0,0,코리아에프티
123420,5821,0,0,위메이드플레이
123570,71310,0,0,이엠넷
123690,46443,0,0,한국화장품
123700,303,0,0,에스제이엠
123750,31991,0,0,알톤
123840,108,0,0,뉴온
123860,2611,0,0,아나패스
123890,642,1,0,한국자산신탁
124500,62021,0,0,아이티센글로벌
124560,5299,0,0,태웅로직스
125020,283,0,0,티씨머티리얼즈
125210,2629,0,0,아모그린텍
125490,303,0,0,한라캐스트
126340,282,0,0,비나텍
126560,61299,0,0,현대퓨처넷
126600,20202,0,0,BGF에코머티리얼즈
126640,303,0,0,화신정공
126700,273,0,0,하이비젼시스템
126720,42311,0,0,수산인더스트리
126730,2629,0,0,코칩
126880,291,0,0,제이엔케이글로벌
127120,70111,0,0,제이에스링크
127710,63120,0,0,아시아경제
127980,262,0,0,화인써키트
128540,303,0,0,에코캡
128660,2429,0,0,피제이메탈
128820,477,0,0,대성산업
128940,21212,0,0,한미약품
129260,49301,0,0,인터지스
129890,26329,0,0,앱코
129920,29223,0,0,대성하이텍
130500,13992,0,0,GH신소재
130580,75993,0,0,나이스디앤비
130660,72129,0,0,한전산업
130740,303,0,0,티피씨글로벌
131030,212,0,0,옵투스제약
131090,58221,0,0,시큐브
131100,591,0,0,티엔엔터테인먼트
131180,26323,0,0,딜리
131220,4659,0,0,대한과학
131290,27212,0,0,티에스이
131370,58222,0,0,알서포트
131400,2622,0,0,이브이첨단소재
131760,292,0,0,파인텍
131970,739,0,0,두산테스나
133750,85503,0,0,메가엠디
133820,24121,0,0,화인베스틸
134060,58111,0,0,이퓨쳐
134380,20421,0,0,미원화학
134580,631,0,0,탑코미디어
134790,32029,0,0,시디즈
136150,291,0,0,원일티엔아이
136410,22212,0,0,아셈스
136480,1012,0,0,하림
136490,109,0,0,선진
136540,62021,0,0,윈스테크넷
136660,2927,0,0,큐엠씨
137080,292,0,0,나래나노텍
137310,27112,0,0,에스디바이오센서
137400,292,0,0,피엔티
137940,27216,0,0,넥스트아이
137950,2049,0,0,제이씨케미칼
138040,64992,1,1,메리츠금융지주
138070,259,0,0,신진에스엠
138080,26410,0,0,오이솔루션
138360,292,0,0,앤로보틱스
138610,213,0,0,나이벡
138930,64992,1,0,BNK금융지주
139130,64992,1,0,iM금융지주
139480,471,0,0,이마트
139670,58222,0,0,키네마스터
139990,2419,0,0,아주스틸
140070,46539,0,0,서플러스글로벌
140410,70113,0,0,메지온
140430,620,0,0,카티스
140520,24122,0,0,대창스틸
140610,70113,0,0,엔솔바이오사이언스
140660,26429,0,0,위월드
140670,262,0,0,알에스오토메이션
140860,27219,0,0,파크시스템스
141000,29272,0,0,비아트론
141080,70113,0,0,리가켐바이오
142210,46522,0,0,유니트론텍
142280,213,0,0,녹십자엠에스
142760,701,0,0,모아라이프플러스
143160,26429,0,0,아이디스
143210,303,0,0,핸즈코퍼레이션
143240,63120,0,0,사람인
143540,29272,0,0,영우디에스피
144510,73909,0,0,지씨셀
144960,29271,0,0,뉴파워프라즈마
145020,211,0,0,휴젤
145170,14300,0,0,노브랜드
145210,292,0,0,다이나믹디자인
145270,68112,0,1,케이탑리츠
145720,27191,0,0,덴티움
145990,108,0,0,삼양사
146060,24131,0,0,율촌
146320,261,0,0,비씨엔씨
147760,27212,0,0,피엠티
147830,251,0,0,제룡산업
148150,2629,0,0,세경하이테크
148250,262,0,0,알엔투테크놀로지
148780,58222,0,0,비큐AI
148930,25924,0,0,에이치와이티씨
149010,2611,0,0,아이케이세미콘
149950,26211,0,0,아바텍
149980,27199,0,0,하이로닉
150900,58221,0,0,파수AI
151860,302,0,0,KG에코솔루션
153460,58222,0,0,네이블
153490,2612,0,0,우리이앤엘하루틴
153710,213,0,0,옵티팜
153890,28111,0,0,져스텍
154030,011,0,0,아시아종묘
154040,2629,0,0,다산솔루에타
155650,262,0,0,와이엠씨
155660,242,0,0,DSR
156100,27194,0,0,엘앤케이바이오
158430,58221,0,0,아톤
159010,29133,0,0,아스플로
159580,46414,0,0,제로투세븐
159910,204,0,0,에코글로우
160190,28111,0,0,하이젠알앤엠
160550,591,0,0,NEW
160980,29271,0,0,싸이맥스
161000,201,0,0,애경케미칼
161390,221,0,0,한국타이어앤테크놀로지
161580,2927,0,0,필옵틱스
161890,20423,0,0,한국콜마
162120,289,0,0,루켄테크놀러지스
162300,241,0,0,신스틸
163280,29175,0,0,에어레인
163560,2219,0,0,동일고무벨트
163730,582,0,0,핑거
166090,2612,0,0,하나머티리얼즈
166480,212,0,0,코아스템켐온
168330,70111,0,0,내츄럴엔도텍
168360,292,0,0,펨트론
169330,71400,0,0,엠브레인
169670,29271,0,0,코스텍시스템
170030,303,0,0,현대공업
170790,26410,0,0,파이오링크
170900,212,0,0,동아에스티
170920,20119,0,0,엘티씨
171010,20119,0,0,램테크놀러지
171090,292,0,0,선익시스템
171120,2049,0,0,라이온켐텍
172670,2612,0,0,에이엘티
173130,62021,0,0,오파스넷
173940,901,0,0,에프엔씨엔터
174900,213,0,0,앱클론
175140,264,0,0,휴먼테크놀로지
175250,204,0,0,아이큐어
175330,64992,1,0,JB금융지주
176590,259,0,0,코나솔
176750,212,0,0,듀켐바이오
177350,222,0,0,베셀
177830,2629,0,0,파버나인
177900,2611,0,0,쓰리에이로직스
178320,289,0,0,서진시스템
178600,108,0,0,대동고려삼
178780,468,0,0,일월지엠엘
178920,2221,0,0,PI첨단소재
179290,27192,0,0,엠아이텍
179530,21230,0,0,애드바이오텍
179720,649,0,0,머니무브
179900,2629,0,0,유티아이
180060,289,0,0,탑선
180400,729,0,0,DXVX
180640,64992,0,0,한진칼
181710,5821,0,0,NHN
182360,59201,0,0,큐브엔터
182400,211,0,0,엔케이젠바이오텍코리아
183190,23311,0,0,아세아시멘트
183300,29271,0,0,코미코
183490,211,0,0,엔지켐생명과학
184230,582,0,0,SGA솔루션즈
185190,46204,0,0,수프로
185490,70113,0,0,아이진
185750,212,0,0,종근당
186230,24222,0,0,그린플러스
187220,729,0,0,디티앤씨
187270,2812,0,0,신화콘텍
187420,211,0,0,HLB제넥스
187660,70113,0,0,페니트리움바이오
187790,20129,0,0,나노
187870,29271,0,0,디바이스
188040,108,0,0,바이오포트
188260,339,0,0,세니젠
189300,26429,0,0,인텔리안테크
189330,582,0,0,씨이랩
189350,26410,0,0,코셋
189690,58222,0,0,포시에스
189860,28123,0,0,서전기전
189980,11209,0,0,흥국에프엔비
190510,262,0,0,나무가
190650,66121,1,0,코리아에셋투자증권
191410,262,0,0,육일씨엔에쓰
191420,211,0,0,테고사이언스
191600,2622,0,0,블루탑
192080,5821,0,0,더블유게임즈
192250,58221,0,0,케이사인
192390,2511,0,0,윈하이텍
192400,649,0,0,쿠쿠홀딩스
192410,2642,0,0,오늘이엔엠
192440,339,0,0,슈피겐코리아
192650,2629,0,0,드림텍
192820,20423,0,0,코스맥스
